8,14,6,10,2.285714286,8,68,87,19,80.28571429,7.673469388,87,15.9994,28.0855,12.0861,20.09901429,4.685273469,15.9994,54.8,1687,1632.2,536.0285714,549.9755102,54.8,2,16,14,11.71428571,5.551020408,16,2,3,1,2.428571429,0.489795918,2,66,141,75,93.85714286,31.83673469,66,1.31,3.44,2.13,2.611428571,0.946938776,3.44,2,2,0,2,0,2,0,4,4,2.571428571,1.632653061,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,4.571428571,1.632653061,6,0,0,0,0,0,0,0,4,4,1.714285714,0.979591837,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1.714285714,0.979591837,2,9.105,22.89,13.785,14.66285714,6.351836735,9.105,0,0.773,0.773,0.110428571,0.189306122,0,0,0,0,0,0,0,12,227,215,94.71428571,94.53061224,12
8,79,71,30,28,8,7,87,80,69.57142857,19.91836735,87,15.9994,196.966569,180.967169,71.14410543,71.89855061,15.9994,54.8,1337.33,1282.53,572.6942857,591.8791837,54.8,2,16,14,12.57142857,3.918367347,16,2,6,4,3.428571429,1.632653061,2,66,176,110,101.7142857,40.81632653,66,1,3.44,2.44,2.834285714,0.692244898,3.44,1,2,1,1.714285714,0.408163265,2,0,4,4,2.285714286,1.959183673,4,0,10,10,2.857142857,4.081632653,0,0,14,14,4,5.714285714,0,2,25,23,10.85714286,8.081632653,6,0,1,1,0.285714286,0.408163265,0,0,2,2,1.142857143,0.979591837,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1.428571429,0.653061224,2,9.105,37.77,28.665,15.37,7.16,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,103.2857143,104.3265306,12
8,30,22,12.57142857,5.224489796,8,69,87,18,80.42857143,7.510204082,87,15.9994,65.38,49.3806,26.19152531,11.64814322,15.9994,54.8,933.47,878.67,396.9742857,391.0563265,54.8,12,16,4,14.57142857,1.632653061,16,2,4,2,2.571428571,0.653061224,2,66,122,56,89.71428571,27.10204082,66,1.61,3.44,1.83,2.661428571,0.889795918,3.44,2,2,0,2,0,2,0,4,4,2.571428571,1.632653061,4,0,10,10,1.428571429,2.448979592,0,0,0,0,0,0,0,3,12,9,6,1.714285714,6,0,0,0,0,0,0,0,5,5,2.571428571,1.387755102,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2.571428571,1.387755102,2,9.105,16.48,7.375,11.90571429,3.200816327,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,98.85714286,99.26530612,12
8,39,31,21,13,8,12,87,75,62.5,25.25,87,15.9994,88.90585,72.90645,46.1126625,30.1132625,15.9994,54.8,1799,1744.2,816.5925,761.7925,54.8,3,16,13,11.5,4.5,16,2,5,3,3.25,1.25,2,66,190,124,113.5,47.5,66,1.22,3.44,2.22,2.5,0.94,3.44,1,2,1,1.75,0.375,2,0,4,4,2,2,4,0,10,10,2.75,3.625,0,0,0,0,0,0,0,3,11,8,6.5,2.25,6,0,1,1,0.25,0.375,0,0,2,2,1,1,2,0,9,9,2.25,3.375,0,0,0,0,0,0,0,1,9,8,3.5,2.75,2,9.105,32.365,23.26,15.41125,8.476875,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,110.75,98.75,12
8,57,49,18.8,15.28,8,13,87,74,69.4,22.56,87,15.9994,138.90547,122.90607,42.77704172,38.45137131,15.9994,54.8,1193,1138.2,458.174,484.0488,54.8,3,16,13,12.8,3.92,16,2,6,4,3,1.2,2,66,207,141,105.2,47.04,66,1.1,3.44,2.34,2.606,1.0008,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,1,1,0.2,0.32,0,0,0,0,0,0,0,3,6,3,4.8,1.44,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,9,9,1.8,2.88,0,0,0,0,0,0,0,2,9,7,4,2.4,2,9.105,36.8975,27.7925,16.1385,8.4402,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12
3,22,19,8.666666667,4.444444444,8,1,87,86,51,36,87,6.941,47.867,40.926,18.2912,9.8586,15.9994,54.8,1941,1886.2,502.13,479.6233333,54.8,1,16,15,9,7,16,2,4,2,2.333333333,0.555555556,2,66,160,94,102.3333333,36.33333333,66,0.98,3.44,2.46,2.303333333,1.136666667,3.44,1,2,1,1.666666667,0.444444444,2,0,4,4,2,2,4,0,2,2,0.333333333,0.555555556,0,0,0,0,0,0,0,1,6,5,4,2,6,0,1,1,0.333333333,0.444444444,0,0,2,2,1,1,2,0,8,8,1.333333333,2.222222222,0,0,0,0,0,0,0,1,8,7,2.666666667,1.777777778,2,9.105,16.69,7.585,12.86527778,3.760277778,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,3.76E-06,6.26E-06,0,12,229,217,114.6666667,102.6666667,12
8,22,14,13.07692308,6.24852071,8,7,87,80,64.53846154,27.64497041,87,15.9994,47.867,31.8676,27.05786154,13.6104142,15.9994,54.8,1941,1886.2,653.1846154,736.4733728,54.8,2,16,14,11.07692308,6.059171598,16,2,4,2,2.769230769,0.946745562,2,66,176,110,104.6153846,47.52662722,66,1,3.44,2.44,2.626153846,1.001656805,3.44,2,2,0,2,0,2,0,4,4,2.461538462,1.893491124,4,0,2,2,0.461538462,0.710059172,0,0,0,0,0,0,0,2,6,4,4.923076923,1.325443787,6,0,0,0,0,0,0,0,2,2,1.230769231,0.946745562,2,0,8,8,1.846153846,2.840236686,0,0,0,0,0,0,0,0,8,8,3.076923077,2.272189349,2,9.105,37.77,28.665,15.26538462,7.582011834,9.105,0,0,0,0,0,0,0,2.25E-05,2.25E-05,5.20E-06,8.00E-06,0,12,225,213,86.76923077,92.02366864,12
8,32,24,12,4.444444444,8,2,87,85,48.33333333,41.18518519,2,15.9994,72.64,56.6406,25.39963079,10.49785982,15.9994,54.8,1211.4,1156.6,323.7866667,239.0992593,54.8,1,16,15,9.111111111,7.209876543,1,2,4,2,2.666666667,0.592592593,2,66,166,100,116.4444444,44.83950617,66,0.93,3.44,2.51,2.165555556,1.132839506,0.93,1,2,1,1.555555556,0.49382716,1,0,4,4,2,1.777777778,0,0,10,10,1.111111111,1.975308642,0,0,0,0,0,0,0,1,14,13,4.666666667,3.259259259,1,0,1,1,0.444444444,0.49382716,0,0,4,4,1.333333333,1.185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.777777778,0.691358025,1,9.105,29.24333333,20.13833333,19.59981481,9.32872428,9.105,0,0.383,0.383,0.042555556,0.075654321,0,0,0,0,0,0,0,12,229,217,132.1111111,106.7654321,12
8,56,48,15.5,10.125,8,9,87,78,75,16.5,87,15.9994,137.327,121.3276,34.186875,25.78503125,15.9994,54.8,1687,1632.2,581,657.75,54.8,2,16,14,13.75,2.9375,16,2,6,4,2.75,0.9375,2,66,215,149,95.875,37.34375,66,0.89,3.44,2.55,2.73625,0.8796875,3.44,2,2,0,2,0,2,0,4,4,3,1.25,4,0,0,0,0,0,0,0,0,0,0,0,0,2,6,4,5,1.25,6,0,0,0,0,0,0,0,4,4,2.25,0.875,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2.25,0.875,2,9.105,63.59,54.485,18.749375,12.05546875,9.105,0,0.773,0.773,0.19325,0.289875,0,0,0,0,0,0,0,12,229,217,92.875,101.09375,12
8,73,65,26.8,22.56,8,4,87,83,62.6,29.28,87,15.9994,180.94788,164.94848,62.882776,56.2600512,15.9994,54.8,3290,3235.2,753.372,1014.6512,54.8,1,16,15,10.8,6.24,16,2,6,4,3.4,1.68,2,66,220,154,117.6,61.92,66,0.82,3.44,2.62,2.528,1.0944,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,3,3,0.6,0.96,0,0,14,14,2.8,4.48,0,1,19,18,7.6,4.56,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,7,7,1.4,2.24,0,0,0,0,0,0,0,1,7,6,2.8,1.68,2,9.105,90.7225,81.6175,27.2315,25.3964,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12
